2023-09-29 17:18:52.340 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-09-29 17:19:13.951 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2147, 29, 2330, 5253, 782), -1.7818800024875856)
2023-09-29 17:19:14.145 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 6], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2587, 782 , 2506, 665 , 782 ],
        [5536, 2587, 782 , 3729, 665 , 782 ],
        [5536, 2587, 5123, 2506, 665 , 782 ],
        [5536, 2587, 1213, 2506, 665 , 782 ],
        [5536, 3853, 782 , 2506, 665 , 782 ],
        [5536, 2587, 5123, 3729, 665 , 782 ],
        [5536, 2587, 1213, 3729, 665 , 782 ],
        [5536, 3862, 782 , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3729, 665 , 782 ],
        [5536, 383 , 782 , 2506, 665 , 782 ]]) 5536 5536 -1
2023-09-29 17:19:14.159 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 5 l2r score: -6.80332088470459 ctc_score: -1.601182618073364 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 5 l2r score: -4.520013332366943 ctc_score: -2.3514296345588255 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 5 l2r score: -10.793315887451172 ctc_score: -2.7642201884955306 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 5 l2r score: -10.02471399307251 ctc_score: -2.8462889187111373 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 5 l2r score: -4.531305313110352 ctc_score: -3.1325276819214336 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 5 l2r score: -6.8957695960998535 ctc_score: -3.514467204980992 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 5 l2r score: -6.809937477111816 ctc_score: -3.5965359351965986 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 5 l2r score: -5.352807998657227 ctc_score: -3.716672416721673 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 5 l2r score: -8.019535064697266 ctc_score: -3.882774698406895 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 5 l2r score: -5.344354629516602 ctc_score: -4.225565492746182 reverse_weight: 0.0
2023-09-29 17:19:14.160 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2587, 782, 3729, 665, 782), -2.3514296345588255)
2023-09-29 17:19:14.393 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 5123, 1802, 2037, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4602, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 1673, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 2732, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 73  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 1673, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 1002, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 2732, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4602, 4323, 1673, 1529, 3761, 1076, 782 ]]) 5536 5536 -1
2023-09-29 17:19:14.409 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -18.371485710144043 ctc_score: -3.5623485868703724 reverse_weight: 0.0
2023-09-29 17:19:14.409 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -7.979269981384277 ctc_score: -3.7445965948518976 reverse_weight: 0.0
2023-09-29 17:19:14.409 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -10.529855251312256 ctc_score: -3.847828039201633 reverse_weight: 0.0
2023-09-29 17:19:14.409 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -19.233962059020996 ctc_score: -4.082544487319154 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -17.601728439331055 ctc_score: -4.1565292208113895 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -21.690096855163574 ctc_score: -4.206076402963574 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -8.1135573387146 ctc_score: -4.264792495300678 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -7.635741710662842 ctc_score: -4.296980591273823 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -6.769940376281738 ctc_score: -4.338777228792914 reverse_weight: 0.0
2023-09-29 17:19:14.410 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -11.765946388244629 ctc_score: -4.368023939650413 reverse_weight: 0.0
2023-09-29 17:19:14.411 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((5123, 1802, 4580, 4323, 2732, 1529, 3761, 1076, 782), -4.338777228792914)
2023-09-29 17:19:14.727 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 2819, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 3553, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 5013, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 2819, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 3553, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 5013, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 2180, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 3624, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 365 , 2819, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 2180, 1719, 3559]]) 5536 5536 -1
2023-09-29 17:19:14.744 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -18.919824600219727 ctc_score: -7.0168534163304335 reverse_weight: 0.0
2023-09-29 17:19:14.744 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -15.101032257080078 ctc_score: -7.1435541673409295 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 10 l2r score: -18.08067750930786 ctc_score: -7.159007409618018 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -19.76449728012085 ctc_score: -7.1654445282885435 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -15.809208393096924 ctc_score: -7.2921452792990396 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -18.6939697265625 ctc_score: -7.307598521576128 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 10 l2r score: -20.01296091079712 ctc_score: -7.63334333462636 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -15.19123649597168 ctc_score: -7.706018584559473 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -19.952326774597168 ctc_score: -7.769310004472766 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -20.7116961479187 ctc_score: -7.78193444658447 reverse_weight: 0.0
2023-09-29 17:19:14.745 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((181, 438, 383, 3498, 307, 4004, 2445, 3553, 1719, 3559), -7.1435541673409295)
2023-09-29 17:19:14.995 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1072, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 3853, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 337 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 782 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 3853, 337 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 1473, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 1473, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ]]) 5536 5536 -1
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -6.086895942687988 ctc_score: -4.242444374913776 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -6.500258922576904 ctc_score: -4.35528372291835 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -9.408346176147461 ctc_score: -4.403686789490662 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -7.181139945983887 ctc_score: -4.42866873496664 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -5.93391227722168 ctc_score: -4.516526137495235 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -7.735586643218994 ctc_score: -4.541508082971213 reverse_weight: 0.0
2023-09-29 17:19:15.011 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -11.907607078552246 ctc_score: -4.589911149543525 reverse_weight: 0.0
2023-09-29 17:19:15.012 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -8.923187732696533 ctc_score: -4.59113122238671 reverse_weight: 0.0
2023-09-29 17:19:15.012 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -10.348739624023438 ctc_score: -4.702750497548099 reverse_weight: 0.0
2023-09-29 17:19:15.012 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -6.208401203155518 ctc_score: -4.7039705703912835 reverse_weight: 0.0
2023-09-29 17:19:15.012 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 782, 3497, 592, 4629, 98, 2506, 665, 782), -4.516526137495235)
2023-09-29 17:19:15.254 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2587, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 2445, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 583 , 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 2587, 4628, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 2445, 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 2587, 4628, 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 3853, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 383 , 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 3853, 2445, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 782 ]]) 5536 5536 -1
2023-09-29 17:19:15.271 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -6.256186485290527 ctc_score: -3.095069164127278 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -6.4405436515808105 ctc_score: -3.417714412162053 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -6.22830867767334 ctc_score: -3.59616515861084 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -5.95612907409668 ctc_score: -3.816712794346875 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -6.762691974639893 ctc_score: -3.918810406645615 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -5.961308479309082 ctc_score: -4.317808788830437 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -4.292449951171875 ctc_score: -4.326894888372609 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -5.4335432052612305 ctc_score: -4.373184310725298 reverse_weight: 0.0
2023-09-29 17:19:15.272 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -9.161365509033203 ctc_score: -4.649540136407382 reverse_weight: 0.0
2023-09-29 17:19:15.273 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -9.467039585113525 ctc_score: -4.674530965063848 reverse_weight: 0.0
2023-09-29 17:19:15.273 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 583, 66, 170, 2147, 3716, 3184, 205, 337), -4.326894888372609)
2023-09-29 17:19:15.529 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 383 , 5208, 1184, 3761, 1076, 626 , 782 ],
        [5536, 383 , 5208, 1184, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 2552, 3761, 1076, 626 , 782 ],
        [5536, 383 , 5208, 1184, 3761, 1076, 1229, 782 ],
        [5536, 383 , 5208, 2552, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 1184, 3761, 1076, 1229, 5536],
        [5536, 383 , 5208, 1184, 3761, 1076, 832 , 5536],
        [5536, 383 , 4938, 1184, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 2056, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 1184, 2330, 1076, 626 , 5536]]) 5536 5536 -1
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -11.093050956726074 ctc_score: -4.783592818686068 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -10.369086265563965 ctc_score: -4.840753431509144 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -9.815648078918457 ctc_score: -5.420312768295345 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -14.730438709259033 ctc_score: -5.465991947155176 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -9.157543182373047 ctc_score: -5.477473381118421 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -12.553471088409424 ctc_score: -5.523152559978253 reverse_weight: 0.0
2023-09-29 17:19:15.545 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -12.290488719940186 ctc_score: -5.597324684710939 reverse_weight: 0.0
2023-09-29 17:19:15.546 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -8.486536026000977 ctc_score: -6.058439454451151 reverse_weight: 0.0
2023-09-29 17:19:15.546 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -11.560425281524658 ctc_score: -6.082279339267001 reverse_weight: 0.0
2023-09-29 17:19:15.546 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -13.89055061340332 ctc_score: -6.120089638333474 reverse_weight: 0.0
2023-09-29 17:19:15.546 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 4938, 1184, 3761, 1076, 626), -6.058439454451151)
2023-09-29 17:19:15.783 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 1072, 490 , 4516, 4759, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1511, 216 , 782 ],
        [5536, 1072, 490 , 4516, 4759, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1511, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1118, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1118, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1388, 216 , 782 ],
        [5536, 1072, 490 , 4516, 5010, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1388, 1822, 782 ],
        [5536, 1072, 490 , 4516, 5010, 1822, 782 ]]) 5536 5536 -1
2023-09-29 17:19:15.802 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -7.983160018920898 ctc_score: -3.2599222018039584 reverse_weight: 0.0
2023-09-29 17:19:15.802 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -11.928302764892578 ctc_score: -3.3308715792659305 reverse_weight: 0.0
2023-09-29 17:19:15.802 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.254254341125488 ctc_score: -3.4137742226326186 reverse_weight: 0.0
2023-09-29 17:19:15.802 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -11.152435779571533 ctc_score: -3.4847236000945907 reverse_weight: 0.0
2023-09-29 17:19:15.803 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -9.774576187133789 ctc_score: -3.6244644748367083 reverse_weight: 0.0
2023-09-29 17:19:15.803 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -8.839238166809082 ctc_score: -3.7783164956653685 reverse_weight: 0.0
2023-09-29 17:19:15.803 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -10.168900489807129 ctc_score: -3.921999658188532 reverse_weight: 0.0
2023-09-29 17:19:15.803 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -10.571260929107666 ctc_score: -4.046095845318177 reverse_weight: 0.0
2023-09-29 17:19:15.803 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -8.569388389587402 ctc_score: -4.075851679017192 reverse_weight: 0.0
2023-09-29 17:19:15.804 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -8.027239799499512 ctc_score: -4.199947866146836 reverse_weight: 0.0
2023-09-29 17:19:15.804 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1072, 490, 4516, 4759, 216, 782), -3.2599222018039584)
2023-09-29 17:19:16.106 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 485 , 5464, 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 1138, 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 782 , 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 4007, 2019, 1427, 98  , 4897, 4573, 634 , 5536],
        [5536, 485 , 1138, 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 1427, 98  , 4897, 5391, 634 ],
        [5536, 485 , 782 , 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 447 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 1138, 4007, 2019, 1427, 98  , 4897, 5391, 634 ]]) 5536 5536 -1
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -13.434823989868164 ctc_score: -4.001801851246326 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -14.41231632232666 ctc_score: -4.116222558401402 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -11.303272724151611 ctc_score: -4.195528755458636 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -14.718898296356201 ctc_score: -4.606853320839418 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -15.484012126922607 ctc_score: -4.68730008885619 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -15.807352542877197 ctc_score: -4.721274027994493 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -8.04533863067627 ctc_score: -4.787179951880554 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -12.835389137268066 ctc_score: -4.800580225051727 reverse_weight: 0.0
2023-09-29 17:19:16.123 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -13.739847183227539 ctc_score: -4.839952690051366 reverse_weight: 0.0
2023-09-29 17:19:16.124 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -9.046304702758789 ctc_score: -4.901600659035629 reverse_weight: 0.0
2023-09-29 17:19:16.124 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((485, 5464, 4007, 2019, 1427, 98, 4897, 5391, 634), -4.787179951880554)
2023-09-29 17:19:16.360 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 4850, 1719, 612 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 1071, 2137, 1076],
        [5536, 4850, 1719, 612 , 1071, 3230, 574 ],
        [5536, 4850, 1719, 612 , 2538, 3230, 1076],
        [5536, 1473, 1719, 612 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 216 , 3230, 1076],
        [5536, 4850, 1719, 612 , 1292, 3230, 1076],
        [5536, 4850, 1719, 346 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 1071, 2137, 574 ],
        [5536, 4850, 1719, 612 , 2538, 2137, 1076]]) 5536 5536 -1
2023-09-29 17:19:16.376 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -4.1033830642700195 ctc_score: -1.9147733872441282 reverse_weight: 0.0
2023-09-29 17:19:16.376 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -6.663303375244141 ctc_score: -2.8318395573234723 reverse_weight: 0.0
2023-09-29 17:19:16.376 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.676100254058838 ctc_score: -3.338479282741067 reverse_weight: 0.0
