2023-08-27 18:46:53.155 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
       [[5536, 2587, 782 , 2506, 665 , 782 ],
        [5536, 2587, 782 , 3729, 665 , 782 ],
        [5536, 2587, 5123, 2506, 665 , 782 ],
        [5536, 2587, 1213, 2506, 665 , 782 ],
        [5536, 3853, 782 , 2506, 665 , 782 ],
        [5536, 2587, 5123, 3729, 665 , 782 ],
        [5536, 2587, 1213, 3729, 665 , 782 ],
        [5536, 3862, 782 , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3729, 665 , 782 ],
        [5536, 383 , 782 , 2506, 665 , 782 ]]) 5536 5536 -1
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 5 l2r score: -6.801069967448711 ctc_score: -1.6012073919687113 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 5 l2r score: -4.520411342382431 ctc_score: -2.3545491834489374 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 5 l2r score: -10.793232455849648 ctc_score: -2.7613276646799116 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 5 l2r score: -10.025439120829105 ctc_score: -2.84496617329179 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 5 l2r score: -4.53136932104826 ctc_score: -3.1308349158477875 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 5 l2r score: -6.896565318107605 ctc_score: -3.5146694561601377 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 5 l2r score: -6.812714219093323 ctc_score: -3.598307964772016 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 5 l2r score: -5.35208784788847 ctc_score: -3.7159190208955097 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 5 l2r score: -8.019033558666706 ctc_score: -3.8841767073280136 reverse_weight: 0.0
2023-08-27 18:47:27.495 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 5 l2r score: -5.343325920403004 ctc_score: -4.225568360742868 reverse_weight: 0.0
2023-08-27 18:47:27.496 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2587, 782, 3729, 665, 782), -2.3545491834489374)
2023-08-27 18:47:27.914 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 5123, 1802, 2037, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4602, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 1673, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 2732, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 2037, 4323, 73  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 1673, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 1002, 4323, 29  , 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4580, 4323, 2732, 1529, 3761, 1076, 782 ],
        [5536, 5123, 1802, 4602, 4323, 1673, 1529, 3761, 1076, 782 ]]) 5536 5536 -1
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -18.369914285838604 ctc_score: -3.5624798497340247 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -7.975154705345631 ctc_score: -3.7410477116998075 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -10.53156627714634 ctc_score: -3.8476399307330644 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -19.232078842818737 ctc_score: -4.081876700554555 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -17.59990230947733 ctc_score: -4.157504641576391 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -21.687962524592876 ctc_score: -4.206956434211899 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -8.10826901346445 ctc_score: -4.260444562520337 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -7.636937402188778 ctc_score: -4.296112477578435 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -6.764991953969002 ctc_score: -4.336072503542174 reverse_weight: 0.0
2023-08-27 18:47:28.180 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -11.765926249325275 ctc_score: -4.367036781553594 reverse_weight: 0.0
2023-08-27 18:47:28.181 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((5123, 1802, 4580, 4323, 2732, 1529, 3761, 1076, 782), -4.336072503542174)
2023-08-27 18:47:28.674 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 2819, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 3553, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 5013, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 2819, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 3553, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 5013, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 2180, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 2445, 3624, 1719, 3559],
        [5536, 181 , 438 , 383 , 3498, 307 , 4004, 365 , 2819, 1719, 3559],
        [5536, 554 , 438 , 383 , 3498, 307 , 4004, 2445, 2180, 1719, 3559]]) 5536 5536 -1
2023-08-27 18:47:28.977 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -18.919498898088932 ctc_score: -7.014376974011962 reverse_weight: 0.0
2023-08-27 18:47:28.977 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -15.098006688058376 ctc_score: -7.1389225361847775 reverse_weight: 0.0
2023-08-27 18:47:28.977 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 10 l2r score: -18.07558885961771 ctc_score: -7.158739794690439 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -19.76351759582758 ctc_score: -7.162983404630621 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -15.805888399481773 ctc_score: -7.287528966803436 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -18.689068496227264 ctc_score: -7.307346225309098 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 10 l2r score: -20.01170288026333 ctc_score: -7.633987455272378 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -15.187573596835136 ctc_score: -7.704933668472465 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -19.948890760540962 ctc_score: -7.766639882866246 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -20.71032176166773 ctc_score: -7.782593885891037 reverse_weight: 0.0
2023-08-27 18:47:28.978 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((181, 438, 383, 3498, 307, 4004, 2445, 3553, 1719, 3559), -7.1389225361847775)
2023-08-27 18:47:29.428 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1072, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 3853, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 337 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 1072, 782 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 1473, 337 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 3853, 337 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ],
        [5536, 1473, 782 , 3497, 592 , 4629, 98  , 2506, 665 , 782 ],
        [5536, 3853, 782 , 3497, 592 , 3364, 98  , 2506, 665 , 782 ]]) 5536 5536 -1
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -6.08676041290164 ctc_score: -4.238371070075524 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -6.497649397701025 ctc_score: -4.351754573292405 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -9.406685337424278 ctc_score: -4.40203488488754 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -7.183093201369047 ctc_score: -4.427401077015388 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -5.934651575982571 ctc_score: -4.515418388104422 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -7.734076041728258 ctc_score: -4.54078458023227 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -8.922676056623459 ctc_score: -4.588351086437598 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -11.908855699002743 ctc_score: -4.591064891827404 reverse_weight: 0.0
2023-08-27 18:47:29.695 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -6.20938503742218 ctc_score: -4.701734589654478 reverse_weight: 0.0
2023-08-27 18:47:29.696 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -10.350683279335499 ctc_score: -4.7044483950442855 reverse_weight: 0.0
2023-08-27 18:47:29.696 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 782, 3497, 592, 4629, 98, 2506, 665, 782), -4.515418388104422)
2023-08-27 18:47:30.131 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 2587, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 2445, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 583 , 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 2587, 4628, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 2445, 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 2587, 4628, 66  , 170 , 2147, 2330, 3184, 205 , 337 ],
        [5536, 3853, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 383 , 583 , 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 3853, 2445, 66  , 170 , 2147, 3716, 3184, 205 , 337 ],
        [5536, 2587, 583 , 66  , 170 , 2147, 3716, 3184, 205 , 782 ]]) 5536 5536 -1
2023-08-27 18:47:30.399 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -6.254697762429714 ctc_score: -3.0947542063335267 reverse_weight: 0.0
2023-08-27 18:47:30.399 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -6.438552558422089 ctc_score: -3.414192238226229 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -6.225424267351627 ctc_score: -3.596788587282342 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -5.956089273095131 ctc_score: -3.8191081883110125 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 9 l2r score: -6.761005915701389 ctc_score: -3.916226619175044 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -5.962206661701202 ctc_score: -4.321142569259828 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -4.296568736433983 ctc_score: -4.3326148212134745 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -5.433439537882805 ctc_score: -4.374963617184108 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -9.16699567437172 ctc_score: -4.652052853106175 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -9.464998804032803 ctc_score: -4.673483036622658 reverse_weight: 0.0
2023-08-27 18:47:30.400 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((3853, 583, 66, 170, 2147, 3716, 3184, 205, 337), -4.3326148212134745)
2023-08-27 18:47:30.858 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 383 , 5208, 1184, 3761, 1076, 626 , 782 ],
        [5536, 383 , 5208, 1184, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 2552, 3761, 1076, 626 , 782 ],
        [5536, 383 , 5208, 1184, 3761, 1076, 1229, 782 ],
        [5536, 383 , 5208, 2552, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 1184, 3761, 1076, 1229, 5536],
        [5536, 383 , 5208, 1184, 3761, 1076, 832 , 5536],
        [5536, 383 , 4938, 1184, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 2056, 3761, 1076, 626 , 5536],
        [5536, 383 , 5208, 1184, 2330, 1076, 626 , 5536]]) 5536 5536 -1
2023-08-27 18:47:31.087 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -11.093948725610971 ctc_score: -4.786245094916761 reverse_weight: 0.0
2023-08-27 18:47:31.088 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -10.371346790343523 ctc_score: -4.844302542206371 reverse_weight: 0.0
2023-08-27 18:47:31.088 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -9.818448755890131 ctc_score: -5.422993661321839 reverse_weight: 0.0
2023-08-27 18:47:31.088 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -14.72662116959691 ctc_score: -5.465601045378446 reverse_weight: 0.0
2023-08-27 18:47:31.088 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -9.161018874496222 ctc_score: -5.481051108611449 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -12.553687531501055 ctc_score: -5.523658492668056 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -12.291343916207552 ctc_score: -5.599436609018265 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -8.488039374351501 ctc_score: -6.061958047929487 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -11.565003957599401 ctc_score: -6.086097511806732 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -13.892373338341713 ctc_score: -6.119566010060069 reverse_weight: 0.0
2023-08-27 18:47:31.089 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 4938, 1184, 3761, 1076, 626), -6.061958047929487)
2023-08-27 18:47:31.477 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1072, 490 , 4516, 4759, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1511, 216 , 782 ],
        [5536, 1072, 490 , 4516, 4759, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1511, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1118, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1118, 1822, 782 ],
        [5536, 1072, 490 , 4516, 1388, 216 , 782 ],
        [5536, 1072, 490 , 4516, 5010, 216 , 782 ],
        [5536, 1072, 490 , 4516, 1388, 1822, 782 ],
        [5536, 1072, 490 , 4516, 5010, 1822, 782 ]]) 5536 5536 -1
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -7.97924591973424 ctc_score: -3.259157769590399 reverse_weight: 0.0
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -11.925746869295835 ctc_score: -3.3287376749925612 reverse_weight: 0.0
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.253049980849028 ctc_score: -3.4140303078613794 reverse_weight: 0.0
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -11.150788936764002 ctc_score: -3.4836102132635416 reverse_weight: 0.0
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -9.775236573070288 ctc_score: -3.6231106751322804 reverse_weight: 0.0
2023-08-27 18:47:31.680 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -8.840197820216417 ctc_score: -3.7779832134032607 reverse_weight: 0.0
2023-08-27 18:47:31.681 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 6 l2r score: -10.167670641094446 ctc_score: -3.921917109245652 reverse_weight: 0.0
2023-08-27 18:47:31.681 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 6 l2r score: -10.569446731358767 ctc_score: -4.046462475102424 reverse_weight: 0.0
2023-08-27 18:47:31.681 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -8.56891181692481 ctc_score: -4.076789647516631 reverse_weight: 0.0
2023-08-27 18:47:31.681 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 6 l2r score: -8.026566822081804 ctc_score: -4.201335013373404 reverse_weight: 0.0
2023-08-27 18:47:31.681 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1072, 490, 4516, 4759, 216, 782), -3.259157769590399)
2023-08-27 18:47:32.147 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 485 , 5464, 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 1138, 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 782 , 4007, 2019, 1427, 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 4007, 2019, 1427, 98  , 4897, 4573, 634 , 5536],
        [5536, 485 , 1138, 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 1427, 98  , 4897, 5391, 634 ],
        [5536, 485 , 782 , 4007, 2019, 438 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 5464, 4007, 2019, 447 , 98  , 4897, 4573, 634 ],
        [5536, 485 , 1138, 4007, 2019, 1427, 98  , 4897, 5391, 634 ]]) 5536 5536 -1
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 9 l2r score: -13.431508980691433 ctc_score: -4.003146130683921 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -14.411298751831055 ctc_score: -4.115966573181369 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 9 l2r score: -11.301625285297632 ctc_score: -4.195491163276402 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -14.712138280272484 ctc_score: -4.604063412750537 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -15.482247531414032 ctc_score: -4.687802273872397 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 9 l2r score: -15.802484393119812 ctc_score: -4.716883855247986 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 9 l2r score: -8.045749254524708 ctc_score: -4.789301547932882 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 9 l2r score: -12.831447195261717 ctc_score: -4.796408445343017 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 9 l2r score: -13.738647662103176 ctc_score: -4.83863333745135 reverse_weight: 0.0
2023-08-27 18:47:32.424 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 9 l2r score: -9.047343522310257 ctc_score: -4.902121990430331 reverse_weight: 0.0
2023-08-27 18:47:32.425 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((485, 5464, 4007, 2019, 1427, 98, 4897, 5391, 634), -4.789301547932882)
2023-08-27 18:47:32.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 7], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 4850, 1719, 612 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 1071, 2137, 1076],
        [5536, 4850, 1719, 612 , 1071, 3230, 574 ],
        [5536, 4850, 1719, 612 , 2538, 3230, 1076],
        [5536, 1473, 1719, 612 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 216 , 3230, 1076],
        [5536, 4850, 1719, 612 , 1292, 3230, 1076],
        [5536, 4850, 1719, 346 , 1071, 3230, 1076],
        [5536, 4850, 1719, 612 , 1071, 2137, 574 ],
        [5536, 4850, 1719, 612 , 2538, 2137, 1076]]) 5536 5536 -1
2023-08-27 18:47:33.055 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 6 l2r score: -4.105804592370987 ctc_score: -1.918113633162274 reverse_weight: 0.0
2023-08-27 18:47:33.055 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -6.661782190203667 ctc_score: -2.8315356149198267 reverse_weight: 0.0
2023-08-27 18:47:33.056 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 6 l2r score: -9.676701106131077 ctc_score: -3.338979434531631 reverse_weight: 0.0
2023-08-27 18:47:33.056 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 6 l2r score: -7.86255905777216 ctc_score: -3.466852772632752 reverse_weight: 0.0
2023-08-27 18:47:33.056 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 6 l2r score: -3.649739049375057 ctc_score: -3.7801541222971107 reverse_weight: 0.0
